cityofwalthourville.com,"Walthourville, Georgia","4,111"
http://atlantaga.gov/,"Atlanta, Georgia","420,003"
http://bainbridgecity.com/,"Bainbridge, Georgia","12,697"
http://blackshearga.com/,"Blackshear, Georgia","3,445"
http://bostwickga.com/,"Bostwick, Georgia",365
http://brookhavenga.gov/,"Brookhaven, Georgia","40,456"
http://buchananga.com/,"Buchanan, Georgia","1,104"
http://byronga.com/,"Byron, Georgia","4,512"
http://cedartowngeorgia.gov/,"Cedartown, Georgia","9,750"
http://ci.newnan.ga.us/,"Newnan, Georgia","33,039"
http://cityofallentownga.org/,"Allentown, Georgia",169
http://cityofarabi.com/,"Arabi, Georgia",586
http://cityofarcade.org/,"Arcade, Georgia","1,786"
http://cityofballground.com/,"Ball Ground, Georgia","1,433"
http://cityofblakely.net/,"Blakely, Georgia","5,068"
http://cityofblythega.com/,"Blythe, Georgia",721
http://cityofclaxton.net/,"Claxton, Georgia","2,393"
http://cityofdanvillega.com/,"Danville, Georgia",238
http://cityofeastdublin.org/,"East Dublin, Georgia","2,441"
http://cityofeastman.com/,"Eastman, Georgia","4,962"
http://cityofflemington.org/,"Flemington, Georgia",743
http://cityofflovilla.org/,"Flovilla, Georgia",653
http://cityofgordonga.org/,"Gordon, Georgia","2,017"
http://cityofgrovetown.com/,"Grovetown, Georgia","12,389[1]"
http://cityoflafayettega.org/,"LaFayette, Georgia","7,121"
http://cityoflakeparkga.com/,"Lake Park, Georgia",733
http://cityofleesburgga.com/,"Leesburg, Georgia","2,896"
http://cityoflithoniaga.org/,"Lithonia, Georgia","1,924"
http://cityoflouisvillegeorgia.com/,"Louisville, Georgia","2,493"
http://cityoflumpkin.org/,"Lumpkin, Georgia","2,741"
http://cityofmaysvillega.org/,"Maysville, Georgia","1,798"
http://cityofmccaysvillega.gov/,"McCaysville, Georgia","1,056"
http://cityofmorrow.com/,"Morrow, Georgia","6,445"
http://cityofpelhamga.com/,"Pelham, Georgia","3,898"
http://cityofpendergrass.com/,"Pendergrass, Georgia",422
http://cityofremerton.com/,"Remerton, Georgia, USA","1,123"
http://cityofroberta.com/,"Roberta, Georgia","1,007"
http://cityofroyston.com/,"Royston, Georgia","2,582"
http://cityofsouthfultonga.gov/,"South Fulton, Georgia",0
http://cityofswainsboro.org/,"Swainsboro, Georgia","7,277"
http://cityofvarnell.com/,"Varnell, Georgia","1,744"
http://cityofwaleska.com/,"Waleska, Georgia",644
http://cityofwashingtonga.gov/,"Washington, Georgia","4,134"
http://cityofwatkinsville.com/,"Watkinsville, Georgia","2,832"
http://cityofwilliamsonga.org/,"Williamson, Georgia",352
http://cityofzebulonga.us/,"Zebulon, Georgia","1,174"
http://clarkesvillega.com/,"Clarkesville, Georgia","1,733"
http://corneliageorgia.org/,"Cornelia, Georgia","4,160"
http://daculaga.gov/,"Dacula, Georgia","4,442"
http://dahlonega-ga.gov/,"Dahlonega, Georgia, USA","5,242"
http://decaturga.com/,"Decatur, Georgia","19,335"
http://doravillega.us/,"Doraville, Georgia","8,330"
http://dunwoodyga.gov/,"Dunwoody, Georgia","46,267"
http://fairmountga.gov/,"Fairmount, Georgia",720
http://forestparkga.org/,"Forest Park, Georgia","18,468"
http://fortvalleyga.org/,"Fort Valley, Georgia","9,815"
http://gillsvillega.com/,"Gillsville, Georgia",235
http://grayga.us/,"Gray, Georgia","3,276"
http://hamiltoncityhall.net/,"Hamilton, Georgia","1,016"
http://hamptonga.gov/,"Hampton, Georgia","6,987"
http://harlemga.org/,"Harlem, GA","2,666"
http://hiawasseega.gov/,"Hiawassee, Georgia",880
http://jonesboroga.com/,"Jonesboro, Georgia","4,724"
http://keysvillega.org/,"Keysville, Georgia",332
http://maconbibb.us/,"Macon, Georgia","152,663[1]"
http://madisonga.com/,"Madison, Georgia","3,979"
http://manchester-ga.gov/,"Manchester, Georgia","4,230"
http://mcrae-helena.org/,"McRae, Georgia","5,740"
http://milledgevillega.us/,"Milledgeville, Georgia","17,715"
http://milnerga.com/,"Milner, Georgia",610
http://morelandgausa.com/,"Moreland, Georgia",399
http://mountainparkgov.com/,"Mountain Park, Georgia",547
http://mtvernonga.org/,"Mount Vernon, Georgia","2,451"
http://newbornga.com/,"Newborn, Georgia",696
http://nicholson-ga.com/,"Nicholson, Georgia","1,696"
http://northhighshoals.org/,"North High Shoals, Georgia",652
http://odumgeorgia.com/,"Odum, Georgia",504
http://peachtreecornersga.gov/,"Peachtree Corners, Georgia","34,364"
http://pinemountainga.org/,"Pine Mountain, Georgia","1,304"
http://pooler-ga.gov/,"Pooler, Georgia","19,140"
http://reynoldsga.com/,"Reynolds, Georgia","1,086"
http://romefloyd.com/,"Rome, Georgia","36,303"
http://talkingrockga.com/,"Talking Rock, Georgia",64
http://tallapoosaga.gov/,"Tallapoosa, Georgia","3,170"
http://townofaltoga.org/,"Alto, Georgia","1,172"
http://townofmtairy.com/,"Mount Airy, Georgia","1,284"
http://tyrone.org/,"Tyrone, Georgia","6,879"
http://waverlyhallga.gov/,"Waverly Hall, Georgia",735
http://woodbinegeorgia.net/,"Woodbine, Georgia","1,412"
http://woolseyga.com/,"Woolsey, Georgia",158
http://www.abbevillegeorgia.org/,"Abbeville, Georgia","2,908"
http://www.acworth.org/,"Acworth, Georgia","20,425"
http://www.adairsvillega.net/,"Adairsville, Georgia","4,648"
http://www.albanyga.gov/,"Albany, Georgia","77,434"
http://www.athensclarkecounty.com/,"Athens, Georgia","115,452"
http://www.augustaga.gov/,"Augusta, Georgia","195,844"
http://www.austellga.gov/,"Austell, Georgia","6,581"
http://www.baxley.org/,"Baxley, Georgia","4,400"
http://www.berkeley-lake.com/,"Berkeley Lake, Georgia","1,574"
http://www.bethlehemga.org/,"Bethlehem, Georgia",601
http://www.blairsville-ga.gov/,"Blairsville, Georgia","21,000"
http://www.bloomingdale-ga.com/,"Bloomingdale, Georgia","2,713"
http://www.bostonga.com/,"Boston, Georgia","1,315"
http://www.bowdon.net/,"Bowdon, Georgia","2,040"
http://www.braselton.net/,"Braselton, Georgia","7,511"
http://www.bremenga.gov/,"Bremen, Georgia","6,227"
http://www.brooksga.com/,"Brooks, Georgia",524
http://www.brunswickga.org/,"Brunswick, Georgia","15,383"
http://www.camillaga.net/,"Camilla, Georgia","5,360"
http://www.canongeorgia.com/,"Canon, Georgia",804
http://www.cantonga.gov/,"Canton, Georgia","22,958"
http://www.carrollton-ga.gov/,"Carrollton, Georgia","24,388"
http://www.centervillega.org/,"Centerville, Georgia","7,148"
http://www.chambleega.com/,"Chamblee, Georgia","29,428"
http://www.chatsworthga.gov/,"Chatsworth, Georgia","4,299"
http://www.chatthillsga.us/,"Chattahoochee Hills, Georgia","2,378"
http://www.ci.st-marys.ga.us/,"St. Marys, Georgia","17,121"
http://www.cityofadel.us/,"Adel, Georgia","5,334"
http://www.cityofalmaga.gov/,"Alma, Georgia","3,466"
http://www.cityofamericus.net/,"Americus, Georgia","17,041"
http://www.cityofashburn.net/,"Ashburn, Georgia, USA","4,152"
http://www.cityofauburn-ga.org/,"Auburn, Georgia","6,887"
http://www.cityofbacontonga.com/,"Baconton, Georgia",915
http://www.cityofbaldwin.org/,"Baldwin, Georgia","3,279"
http://www.cityofbarnesville.com/,"Barnesville, Georgia","6,755"
http://www.cityofbarwick.org/,"Barwick, Georgia",386
http://www.cityofblueridgega.gov/,"Blue Ridge, Georgia","1,290"
http://www.cityofbogart.com/,"Bogart, Georgia","1,034"
http://www.cityofbowmanga.gov/,"Bowman, Georgia",862
http://www.cityofbroxton.com/,"Broxton, Georgia","1,189"
http://www.cityofbuford.com/,"Buford, Georgia","12,225"
http://www.cityofcalhoun-ga.com/,"Calhoun, Georgia","15,650"
http://www.cityofcartersville.org/,"Cartersville, Georgia","19,731"
http://www.cityofcavespring.com/,"Cave Spring, Georgia","1,200"
http://www.cityofchickamaugageorgia.org/,"Chickamauga, Georgia","3,101"
http://www.cityofclevelandga.org/,"Cleveland, Georgia","3,410"
http://www.cityofcochran.com/,"Cochran, Georgia","5,150"
http://www.cityofcomer.com/,"Comer, Georgia","1,126"
http://www.cityofcordele.com/,"Cordele, Georgia","11,147"
http://www.cityofcovington.org/,"Covington, Georgia","13,118"
http://www.cityofcumming.net/,"Cumming, Georgia","5,430"
http://www.cityofdallasga.com/,"Dallas, Georgia","11,544"
